label,B10,B11,B1,B2,B3,B4,B5,B6,B7,B9
2.0,18500.0,17783.0,33638.0,35528.0,35864.0,37287.0,33920.0,5943.0,5763.0,5091.0
2.0,18519.0,17792.0,33517.0,35540.0,36541.0,37686.0,33926.0,5929.0,5748.0,5085.0
2.0,18539.0,17819.0,33040.0,34941.0,34850.0,35819.0,33012.0,5952.0,5764.0,5098.0
2.0,18601.0,17827.0,33470.0,35310.0,35573.0,36805.0,33371.0,5937.0,5772.0,5077.0
2.0,18637.0,17834.0,34203.0,36028.0,36392.0,37745.0,34068.0,5887.0,5747.0,5071.0
2.0,18652.0,17837.0,32693.0,34583.0,35653.0,36737.0,33342.0,5968.0,5753.0,5081.0
2.0,18638.0,17834.0,29756.0,31376.0,31601.0,32985.0,31182.0,6198.0,5846.0,5086.0
2.0,18614.0,17821.0,30329.0,32208.0,32315.0,32968.0,30922.0,6195.0,5848.0,5089.0
2.0,18591.0,17803.0,32894.0,34719.0,35143.0,36239.0,32758.0,5929.0,5744.0,5070.0
2.0,18578.0,17785.0,34452.0,36496.0,36322.0,37275.0,33417.0,5835.0,5706.0,5088.0
2.0,18464.0,17751.0,35288.0,37240.0,37684.0,39007.0,34826.0,6015.0,5878.0,5090.0
2.0,18464.0,17748.0,34954.0,36880.0,37160.0,38489.0,34470.0,6025.0,5862.0,5073.0
2.0,18464.0,17758.0,34865.0,36791.0,36723.0,38047.0,34271.0,6023.0,5848.0,5080.0
2.0,18476.0,17772.0,34632.0,36296.0,36584.0,37796.0,34122.0,5968.0,5799.0,5070.0
2.0,18497.0,17779.0,34428.0,36299.0,36284.0,37507.0,33914.0,5934.0,5778.0,5082.0
2.0,18519.0,17790.0,34178.0,36066.0,36516.0,38053.0,34014.0,5960.0,5808.0,5079.0
2.0,18567.0,17787.0,34033.0,35791.0,36164.0,37633.0,33785.0,5924.0,5755.0,5073.0
2.0,18593.0,17790.0,33851.0,35545.0,36086.0,37400.0,33771.0,5911.0,5743.0,5071.0
2.0,18605.0,17795.0,34120.0,36118.0,35859.0,37303.0,33850.0,5891.0,5716.0,5082.0
2.0,18596.0,17799.0,33567.0,35471.0,35920.0,37340.0,33621.0,5998.0,5768.0,5070.0
2.0,18576.0,17800.0,32296.0,33870.0,34260.0,35938.0,32817.0,6053.0,5811.0,5070.0
2.0,18563.0,17790.0,31970.0,33695.0,34228.0,35573.0,32571.0,5969.0,5730.0,5067.0
2.0,18557.0,17765.0,33408.0,35268.0,35276.0,36909.0,33406.0,5884.0,5683.0,5076.0
2.0,18551.0,17740.0,34178.0,36037.0,36452.0,37844.0,33845.0,5799.0,5661.0,5063.0
2.0,18543.0,17725.0,33755.0,35510.0,35670.0,36933.0,33330.0,5801.0,5636.0,5068.0
2.0,18477.0,17760.0,33557.0,35439.0,35882.0,37142.0,33840.0,5923.0,5768.0,5088.0
2.0,18465.0,17746.0,34123.0,35962.0,36397.0,37826.0,34225.0,5964.0,5797.0,5090.0
2.0,18453.0,17741.0,34447.0,36349.0,36446.0,37846.0,34073.0,5980.0,5821.0,5098.0
2.0,18448.0,17748.0,34641.0,36536.0,36770.0,38112.0,34211.0,5969.0,5823.0,5081.0
2.0,18456.0,17762.0,34404.0,36303.0,36648.0,38087.0,34232.0,5927.0,5782.0,5080.0
2.0,18472.0,17769.0,33553.0,35569.0,36057.0,37514.0,33724.0,5948.0,5771.0,5082.0
2.0,18518.0,17773.0,33857.0,35642.0,35706.0,36966.0,33541.0,5917.0,5759.0,5080.0
2.0,18534.0,17771.0,33648.0,35655.0,35655.0,36863.0,33473.0,5881.0,5732.0,5073.0
2.0,18548.0,17770.0,33375.0,35268.0,35777.0,37181.0,33572.0,5889.0,5728.0,5072.0
2.0,18553.0,17775.0,35039.0,37056.0,37069.0,38465.0,34180.0,5878.0,5743.0,5081.0
2.0,18546.0,17781.0,34810.0,36632.0,37012.0,38440.0,34058.0,5899.0,5764.0,5071.0
2.0,18532.0,17784.0,33999.0,35714.0,36102.0,37528.0,33607.0,5909.0,5755.0,5069.0
2.0,18523.0,17777.0,33855.0,35426.0,35644.0,37017.0,33388.0,5892.0,5725.0,5066.0
2.0,18521.0,17746.0,34165.0,36002.0,35901.0,37112.0,33372.0,5845.0,5685.0,5069.0
2.0,18520.0,17711.0,34171.0,36052.0,36286.0,37632.0,33592.0,5810.0,5654.0,5075.0
2.0,18519.0,17695.0,33454.0,35168.0,35600.0,36996.0,33172.0,5801.0,5649.0,5069.0
2.0,18499.0,17770.0,33207.0,34817.0,34969.0,36637.0,33649.0,5898.0,5748.0,5087.0
2.0,18475.0,17750.0,34350.0,36172.0,36303.0,37691.0,34029.0,5908.0,5768.0,5084.0
2.0,18456.0,17738.0,33502.0,35221.0,35627.0,36863.0,33452.0,5918.0,5780.0,5079.0
2.0,18442.0,17743.0,34830.0,36833.0,37052.0,38433.0,34418.0,5913.0,5778.0,5104.0
2.0,18440.0,17755.0,34726.0,36692.0,36906.0,38312.0,34226.0,5903.0,5758.0,5094.0
2.0,18450.0,17763.0,33665.0,35307.0,35413.0,36653.0,33338.0,5907.0,5736.0,5080.0
2.0,18495.0,17759.0,34065.0,36031.0,36233.0,37741.0,33871.0,5884.0,5727.0,5087.0
2.0,18511.0,17760.0,34263.0,36096.0,36406.0,37896.0,34027.0,5872.0,5723.0,5093.0
2.0,18523.0,17761.0,33370.0,35146.0,35560.0,36758.0,33270.0,5865.0,5705.0,5085.0
2.0,18522.0,17765.0,34945.0,36868.0,36615.0,38034.0,33942.0,5876.0,5722.0,5079.0
2.0,18516.0,17772.0,34178.0,36055.0,36458.0,37565.0,33569.0,5880.0,5741.0,5070.0
2.0,18505.0,17776.0,34434.0,36458.0,36552.0,37863.0,33761.0,5866.0,5735.0,5078.0
2.0,18497.0,17764.0,34431.0,36269.0,36604.0,37929.0,33697.0,5845.0,5713.0,5068.0
2.0,18493.0,17729.0,34012.0,35908.0,36098.0,37481.0,33415.0,5830.0,5690.0,5054.0
2.0,18490.0,17693.0,33995.0,35777.0,35997.0,37287.0,33118.0,5834.0,5694.0,5066.0
2.0,18492.0,17681.0,33149.0,35062.0,35520.0,36679.0,32720.0,5806.0,5655.0,5073.0
2.0,18521.0,17785.0,33755.0,35742.0,35917.0,37164.0,33410.0,5883.0,5758.0,5097.0
2.0,18491.0,17760.0,33758.0,35642.0,36373.0,37608.0,33503.0,5886.0,5766.0,5078.0
2.0,18466.0,17743.0,33614.0,35565.0,35463.0,36635.0,33255.0,5889.0,5733.0,5080.0
2.0,18445.0,17744.0,35128.0,37000.0,37327.0,38705.0,34518.0,5856.0,5728.0,5084.0
2.0,18433.0,17754.0,35003.0,36981.0,37313.0,38572.0,34304.0,5850.0,5747.0,5084.0
2.0,18439.0,17760.0,34717.0,36762.0,37058.0,38318.0,34024.0,5876.0,5745.0,5080.0
2.0,18477.0,17754.0,34490.0,36379.0,36566.0,37845.0,33853.0,5875.0,5737.0,5085.0
2.0,18489.0,17756.0,34206.0,36061.0,36505.0,37793.0,33687.0,5860.0,5727.0,5092.0
2.0,18500.0,17758.0,33585.0,35459.0,35457.0,36921.0,33432.0,5879.0,5703.0,5074.0
2.0,18507.0,17761.0,34220.0,36108.0,36367.0,37813.0,33733.0,5890.0,5729.0,5061.0
2.0,18509.0,17765.0,33987.0,35795.0,36206.0,37629.0,33638.0,5841.0,5694.0,5067.0
2.0,18505.0,17768.0,34382.0,36191.0,36371.0,37803.0,33619.0,5850.0,5701.0,5083.0
2.0,18497.0,17754.0,33521.0,35336.0,35683.0,36927.0,33168.0,5851.0,5690.0,5071.0
2.0,18488.0,17721.0,33631.0,35529.0,35573.0,36796.0,32844.0,5846.0,5704.0,5068.0
2.0,18481.0,17692.0,34046.0,35842.0,35916.0,37092.0,32845.0,5814.0,5680.0,5079.0
2.0,18480.0,17684.0,33887.0,35603.0,35742.0,37093.0,32862.0,5789.0,5653.0,5078.0
2.0,18538.0,17798.0,33666.0,35277.0,35495.0,36926.0,33203.0,5883.0,5748.0,5091.0
2.0,18505.0,17770.0,33343.0,34984.0,34734.0,36200.0,33013.0,5887.0,5739.0,5077.0
2.0,18478.0,17755.0,34031.0,35823.0,36056.0,37473.0,33886.0,5873.0,5701.0,5073.0
2.0,18454.0,17752.0,34532.0,36493.0,36836.0,38049.0,34181.0,5838.0,5698.0,5085.0
2.0,18438.0,17758.0,34977.0,36795.0,37080.0,38532.0,34202.0,5871.0,5737.0,5083.0
2.0,18436.0,17754.0,34243.0,36032.0,36195.0,37702.0,33815.0,5847.0,5717.0,5092.0
2.0,18464.0,17757.0,33971.0,35770.0,36181.0,37707.0,33715.0,5860.0,5712.0,5073.0
2.0,18475.0,17758.0,34055.0,35938.0,36030.0,37613.0,33731.0,5855.0,5701.0,5071.0
2.0,18488.0,17759.0,34349.0,36186.0,36314.0,37784.0,33883.0,5835.0,5698.0,5064.0
2.0,18500.0,17759.0,34335.0,36157.0,36242.0,37562.0,33651.0,5861.0,5703.0,5072.0
2.0,18510.0,17760.0,34117.0,36038.0,36458.0,37651.0,33591.0,5829.0,5679.0,5069.0
2.0,18516.0,17761.0,33915.0,35721.0,36076.0,37383.0,33332.0,5877.0,5700.0,5102.0
2.0,18512.0,17747.0,32898.0,34669.0,35265.0,36676.0,32955.0,5867.0,5708.0,5051.0
2.0,18493.0,17721.0,32700.0,34506.0,34458.0,35962.0,32519.0,5878.0,5689.0,5080.0
2.0,18480.0,17699.0,33589.0,35402.0,35599.0,36845.0,32795.0,5783.0,5662.0,5068.0
2.0,18478.0,17697.0,33440.0,35280.0,35414.0,36545.0,32427.0,5768.0,5646.0,5038.0
2.0,18549.0,17812.0,33212.0,35116.0,36310.0,37389.0,33237.0,5882.0,5758.0,5091.0
2.0,18516.0,17783.0,33277.0,35249.0,35437.0,36778.0,33084.0,5845.0,5705.0,5087.0
2.0,18490.0,17769.0,33516.0,35426.0,35929.0,37378.0,33542.0,5867.0,5700.0,5066.0
2.0,18464.0,17765.0,33985.0,35793.0,35935.0,37219.0,33464.0,5845.0,5707.0,5067.0
2.0,18449.0,17766.0,34479.0,36464.0,36757.0,37973.0,33831.0,5880.0,5739.0,5065.0
2.0,18446.0,17765.0,34185.0,36007.0,36558.0,37787.0,33742.0,5840.0,5694.0,5089.0
2.0,18473.0,17768.0,33746.0,35631.0,35962.0,37222.0,33490.0,5853.0,5693.0,5073.0
2.0,18478.0,17769.0,33842.0,35762.0,35715.0,37084.0,33442.0,5876.0,5707.0,5071.0
2.0,18486.0,17767.0,33456.0,35408.0,35835.0,37148.0,33377.0,5866.0,5698.0,5065.0
2.0,18499.0,17764.0,33829.0,35724.0,36051.0,37462.0,33519.0,5850.0,5700.0,5093.0
2.0,18514.0,17761.0,34239.0,36056.0,36297.0,37629.0,33459.0,5830.0,5693.0,5075.0
2.0,18526.0,17756.0,33765.0,35537.0,35613.0,36882.0,32941.0,5854.0,5706.0,5066.0
2.0,18523.0,17740.0,33526.0,35353.0,35413.0,36564.0,32743.0,5852.0,5715.0,5068.0
2.0,18502.0,17719.0,33257.0,35115.0,35137.0,36282.0,32610.0,5859.0,5679.0,5077.0
2.0,18483.0,17706.0,33607.0,35362.0,35553.0,36811.0,32761.0,5787.0,5643.0,5068.0
2.0,18482.0,17709.0,33540.0,35273.0,35420.0,36676.0,32506.0,5779.0,5652.0,5059.0
2.0,18557.0,17831.0,33914.0,35569.0,35449.0,36724.0,33150.0,5870.0,5740.0,5073.0
2.0,18521.0,17800.0,32991.0,34512.0,34380.0,35881.0,32751.0,5830.0,5688.0,5072.0
2.0,18498.0,17784.0,32583.0,34057.0,34072.0,35144.0,32284.0,5834.0,5674.0,5073.0
2.0,18479.0,17777.0,33410.0,35239.0,35690.0,37110.0,33327.0,5854.0,5703.0,5071.0
2.0,18465.0,17773.0,34872.0,36828.0,36774.0,38186.0,33912.0,5864.0,5721.0,5082.0
2.0,18492.0,17775.0,33937.0,35756.0,36259.0,37454.0,33353.0,5893.0,5747.0,5078.0
2.0,18492.0,17779.0,34231.0,36221.0,36382.0,37629.0,33507.0,5876.0,5728.0,5079.0
2.0,18493.0,17778.0,33868.0,35832.0,35968.0,37352.0,33328.0,5862.0,5719.0,5083.0
2.0,18493.0,17775.0,33703.0,35272.0,35675.0,37089.0,33276.0,5864.0,5696.0,5067.0
2.0,18496.0,17769.0,33523.0,35322.0,35616.0,37029.0,33288.0,5853.0,5688.0,5078.0
2.0,18505.0,17763.0,33813.0,35659.0,35951.0,37372.0,33282.0,5855.0,5702.0,5077.0
2.0,18515.0,17752.0,33312.0,35136.0,35285.0,36697.0,32725.0,5866.0,5706.0,5065.0
2.0,18513.0,17734.0,33335.0,35006.0,35347.0,36805.0,32861.0,5853.0,5685.0,5079.0
2.0,18498.0,17715.0,33083.0,34799.0,35215.0,36571.0,32602.0,5846.0,5675.0,5084.0
2.0,18483.0,17708.0,33481.0,35274.0,35475.0,36766.0,32609.0,5813.0,5673.0,5070.0
2.0,18484.0,17713.0,32872.0,34574.0,34679.0,35898.0,31899.0,5800.0,5671.0,5068.0
2.0,18563.0,17850.0,32455.0,34347.0,35096.0,36213.0,32962.0,5850.0,5678.0,5068.0
2.0,18524.0,17821.0,33078.0,35081.0,35235.0,36303.0,32749.0,5824.0,5682.0,5071.0
2.0,18503.0,17805.0,32233.0,33936.0,34550.0,36261.0,32885.0,5843.0,5683.0,5076.0
2.0,18489.0,17792.0,32572.0,34232.0,34396.0,35426.0,32524.0,5862.0,5691.0,5073.0
2.0,18478.0,17782.0,34108.0,36075.0,35778.0,36958.0,33220.0,5872.0,5732.0,5076.0
2.0,18509.0,17777.0,33723.0,35479.0,35329.0,36614.0,32979.0,5871.0,5725.0,5076.0
2.0,18510.0,17777.0,34168.0,35921.0,36142.0,37577.0,33447.0,5879.0,5731.0,5080.0
2.0,18508.0,17777.0,34231.0,36065.0,36199.0,37481.0,33210.0,5882.0,5730.0,5087.0
2.0,18498.0,17775.0,34142.0,35978.0,36373.0,37645.0,33330.0,5866.0,5707.0,5075.0
2.0,18489.0,17769.0,33568.0,35452.0,35487.0,36880.0,33028.0,5908.0,5731.0,5079.0
2.0,18488.0,17762.0,33303.0,35101.0,35375.0,36700.0,32828.0,5898.0,5735.0,5076.0
2.0,18492.0,17748.0,33523.0,35336.0,35391.0,36703.0,32626.0,5912.0,5729.0,5068.0
2.0,18493.0,17727.0,33499.0,35303.0,35651.0,36935.0,32830.0,5872.0,5714.0,5077.0
2.0,18488.0,17711.0,32687.0,34416.0,34754.0,35998.0,32287.0,5832.0,5694.0,5075.0
2.0,18482.0,17708.0,33050.0,34847.0,35008.0,36238.0,32247.0,5863.0,5718.0,5064.0
2.0,18483.0,17711.0,32178.0,33900.0,33853.0,34755.0,31100.0,5830.0,5698.0,5067.0
2.0,18565.0,17862.0,31677.0,33055.0,34121.0,35318.0,32577.0,5848.0,5674.0,5082.0
2.0,18528.0,17838.0,32648.0,34255.0,34109.0,35714.0,32781.0,5832.0,5669.0,5055.0
2.0,18508.0,17821.0,32090.0,33811.0,34230.0,35374.0,32492.0,5861.0,5686.0,5065.0
2.0,18496.0,17806.0,31879.0,33780.0,34723.0,35957.0,32933.0,5868.0,5670.0,5079.0
2.0,18489.0,17787.0,32678.0,34461.0,34921.0,36710.0,33107.0,6005.0,5728.0,5065.0
2.0,18522.0,17772.0,32625.0,34466.0,35037.0,36531.0,32904.0,5928.0,5705.0,5073.0
2.0,18522.0,17762.0,33713.0,35557.0,35698.0,37079.0,33114.0,5866.0,5701.0,5070.0
2.0,18517.0,17760.0,34024.0,35812.0,36112.0,37416.0,33345.0,5845.0,5704.0,5078.0
2.0,18501.0,17760.0,34042.0,35877.0,36216.0,37519.0,33245.0,5836.0,5686.0,5089.0
2.0,18483.0,17760.0,33498.0,35346.0,35437.0,36774.0,32873.0,5905.0,5722.0,5063.0
2.0,18471.0,17755.0,33167.0,34888.0,35343.0,36618.0,32651.0,5926.0,5747.0,5082.0
2.0,18472.0,17741.0,33197.0,34877.0,34803.0,36225.0,32441.0,5894.0,5707.0,5071.0
2.0,18477.0,17722.0,33453.0,35144.0,35529.0,36872.0,32688.0,5882.0,5718.0,5062.0
2.0,18481.0,17708.0,32592.0,34287.0,34355.0,35739.0,32162.0,5909.0,5723.0,5084.0
2.0,18482.0,17704.0,32544.0,34185.0,34346.0,35650.0,31938.0,5930.0,5752.0,5072.0
2.0,18481.0,17705.0,32359.0,33954.0,34106.0,35390.0,31482.0,5898.0,5733.0,5053.0
2.0,18563.0,17866.0,31948.0,33660.0,34416.0,35936.0,32768.0,5871.0,5695.0,5069.0
2.0,18529.0,17844.0,33003.0,34730.0,35483.0,36705.0,32860.0,5847.0,5683.0,5067.0
2.0,18509.0,17826.0,32427.0,34045.0,34174.0,35541.0,32589.0,5845.0,5678.0,5067.0
2.0,18499.0,17809.0,32990.0,34658.0,34139.0,35522.0,32653.0,5918.0,5720.0,5062.0
2.0,18493.0,17785.0,33494.0,35214.0,35184.0,36192.0,32714.0,5856.0,5726.0,5080.0
2.0,18533.0,17760.0,33222.0,35073.0,35110.0,36283.0,32588.0,5874.0,5703.0,5073.0
2.0,18535.0,17743.0,33421.0,35234.0,35512.0,36835.0,32823.0,5855.0,5704.0,5071.0
2.0,18526.0,17738.0,33713.0,35552.0,35930.0,37186.0,33012.0,5839.0,5709.0,5063.0
2.0,18506.0,17744.0,33707.0,35571.0,35774.0,37069.0,32845.0,5848.0,5697.0,5074.0
2.0,18485.0,17748.0,33383.0,35023.0,35149.0,36530.0,32548.0,5974.0,5776.0,5079.0
2.0,18471.0,17744.0,33058.0,34732.0,34961.0,36183.0,32276.0,5946.0,5773.0,5066.0
2.0,18469.0,17728.0,32849.0,34670.0,34998.0,36228.0,32308.0,5885.0,5703.0,5071.0
2.0,18474.0,17711.0,33085.0,34980.0,35294.0,36722.0,32744.0,5888.0,5707.0,5060.0
2.0,18480.0,17700.0,32619.0,34388.0,34545.0,35934.0,32156.0,5972.0,5780.0,5075.0
2.0,18482.0,17698.0,32410.0,34086.0,34301.0,35549.0,31667.0,5992.0,5809.0,5055.0
2.0,18480.0,17698.0,31898.0,33355.0,33574.0,34642.0,30936.0,5944.0,5771.0,5057.0
2.0,18553.0,17863.0,32180.0,34051.0,34300.0,35560.0,32406.0,5885.0,5706.0,5067.0
2.0,18525.0,17838.0,31800.0,33520.0,34234.0,35664.0,32420.0,5854.0,5679.0,5080.0
2.0,18505.0,17817.0,32737.0,34690.0,34999.0,36487.0,32955.0,5877.0,5678.0,5067.0
2.0,18494.0,17798.0,32379.0,34261.0,34835.0,36294.0,32616.0,5948.0,5724.0,5065.0
2.0,18538.0,17780.0,31577.0,33186.0,33643.0,34974.0,31940.0,5878.0,5689.0,5065.0
2.0,18541.0,17753.0,32384.0,34134.0,34261.0,35665.0,32320.0,5841.0,5651.0,5075.0
2.0,18543.0,17731.0,33075.0,34840.0,34891.0,36273.0,32619.0,5857.0,5658.0,5069.0
2.0,18533.0,17727.0,33181.0,34847.0,34987.0,36284.0,32610.0,5866.0,5693.0,5065.0
2.0,18513.0,17736.0,33019.0,34656.0,34749.0,35982.0,32172.0,5903.0,5747.0,5071.0
2.0,18493.0,17740.0,31833.0,33735.0,33995.0,35088.0,31149.0,5939.0,5778.0,5076.0
2.0,18481.0,17731.0,31984.0,33696.0,33905.0,35326.0,31611.0,5884.0,5710.0,5073.0
2.0,18478.0,17713.0,31851.0,33320.0,33699.0,34880.0,31556.0,5864.0,5675.0,5082.0
2.0,18479.0,17696.0,32924.0,34801.0,34460.0,35718.0,31988.0,5893.0,5720.0,5054.0
2.0,18481.0,17691.0,32157.0,33754.0,34086.0,35297.0,31402.0,6043.0,5875.0,5057.0
2.0,18481.0,17693.0,32293.0,33897.0,34021.0,35297.0,31419.0,6019.0,5852.0,5067.0
2.0,18478.0,17694.0,31004.0,32605.0,33028.0,34244.0,30633.0,5981.0,5806.0,5068.0
2.0,18539.0,17852.0,31571.0,33412.0,33372.0,34491.0,31841.0,5886.0,5692.0,5083.0
2.0,18515.0,17822.0,31852.0,33529.0,33823.0,35090.0,32124.0,5879.0,5676.0,5080.0
2.0,18495.0,17799.0,32532.0,34242.0,34404.0,35764.0,32341.0,5853.0,5679.0,5075.0
2.0,18483.0,17779.0,33431.0,35097.0,35178.0,36561.0,32633.0,5850.0,5697.0,5083.0
2.0,18532.0,17773.0,31898.0,33691.0,34104.0,35547.0,32267.0,5857.0,5675.0,5068.0
2.0,18539.0,17753.0,32650.0,34243.0,34788.0,36126.0,32583.0,5821.0,5652.0,5064.0
2.0,18543.0,17732.0,32580.0,34538.0,34967.0,36215.0,32393.0,5821.0,5665.0,5067.0
2.0,18533.0,17730.0,31771.0,33553.0,34127.0,35265.0,31868.0,5908.0,5714.0,5067.0
2.0,18518.0,17739.0,31187.0,32958.0,33396.0,34603.0,31226.0,5931.0,5729.0,5072.0
2.0,18503.0,17740.0,31060.0,32502.0,31993.0,33123.0,30250.0,5869.0,5679.0,5061.0
2.0,18492.0,17725.0,31278.0,32577.0,32366.0,33503.0,30666.0,5838.0,5650.0,5070.0
2.0,18487.0,17704.0,30439.0,32008.0,32507.0,33675.0,30833.0,5813.0,5640.0,5082.0
2.0,18484.0,17687.0,32097.0,33709.0,33859.0,35184.0,31389.0,5894.0,5747.0,5073.0
2.0,18482.0,17683.0,32170.0,33700.0,33728.0,34973.0,31043.0,6017.0,5861.0,5072.0
2.0,18480.0,17685.0,32441.0,34032.0,34264.0,35475.0,31545.0,6085.0,5897.0,5069.0
2.0,18526.0,17835.0,31708.0,33335.0,33500.0,35049.0,32103.0,5918.0,5727.0,5084.0
2.0,18504.0,17806.0,32235.0,33878.0,34038.0,35260.0,31852.0,5875.0,5717.0,5077.0
2.0,18483.0,17782.0,31882.0,33531.0,33289.0,34545.0,31548.0,5863.0,5679.0,5059.0
2.0,18470.0,17764.0,32850.0,34626.0,35014.0,36325.0,32510.0,5874.0,5702.0,5076.0
2.0,18517.0,17768.0,33201.0,35022.0,35111.0,36396.0,32498.0,5864.0,5712.0,5075.0
2.0,18526.0,17755.0,32737.0,34442.0,34363.0,35769.0,32222.0,5850.0,5671.0,5071.0
2.0,18530.0,17745.0,31699.0,33124.0,33187.0,34355.0,31279.0,5881.0,5721.0,5065.0
2.0,18523.0,17746.0,32147.0,33742.0,33890.0,35244.0,31568.0,5950.0,5781.0,5071.0
2.0,18513.0,17752.0,32006.0,33505.0,33387.0,34611.0,31086.0,5935.0,5771.0,5071.0
2.0,18502.0,17747.0,31719.0,33494.0,33641.0,34801.0,31145.0,5910.0,5742.0,5063.0
2.0,18495.0,17726.0,31497.0,32987.0,33823.0,34974.0,31007.0,5853.0,5710.0,5056.0
2.0,18490.0,17702.0,30055.0,31398.0,30967.0,32199.0,29574.0,5773.0,5604.0,5060.0
2.0,18485.0,17683.0,30322.0,31653.0,31258.0,31903.0,28925.0,5834.0,5677.0,5052.0
2.0,18482.0,17677.0,32274.0,33987.0,33831.0,34795.0,30924.0,6002.0,5840.0,5049.0
2.0,18479.0,17678.0,32054.0,33704.0,34155.0,35293.0,31302.0,6059.0,5890.0,5061.0
2.0,18514.0,17815.0,32143.0,34002.0,34135.0,35333.0,31825.0,5963.0,5765.0,5062.0
2.0,18492.0,17792.0,31680.0,33351.0,33497.0,34922.0,31558.0,5951.0,5745.0,5052.0
2.0,18474.0,17774.0,32089.0,33755.0,34009.0,35266.0,31685.0,5871.0,5702.0,5060.0
2.0,18463.0,17775.0,32406.0,34154.0,34228.0,35458.0,31781.0,5869.0,5709.0,5078.0
2.0,18501.0,17765.0,32552.0,34347.0,34794.0,36082.0,32021.0,5928.0,5751.0,5074.0
2.0,18512.0,17758.0,32276.0,33958.0,34103.0,35433.0,31638.0,5892.0,5733.0,5070.0
2.0,18515.0,17755.0,31674.0,33306.0,33788.0,35007.0,31165.0,5945.0,5769.0,5064.0
2.0,18510.0,17760.0,31884.0,33461.0,33444.0,34615.0,30829.0,5991.0,5801.0,5069.0
2.0,18504.0,17763.0,31814.0,33419.0,33512.0,34764.0,31030.0,5947.0,5763.0,5070.0
2.0,18497.0,17752.0,31558.0,33143.0,33289.0,34568.0,30930.0,5925.0,5734.0,5070.0
2.0,18492.0,17729.0,30901.0,32427.0,32357.0,33277.0,30098.0,5844.0,5682.0,5067.0
2.0,18487.0,17702.0,29186.0,30822.0,30788.0,31495.0,28804.0,5767.0,5591.0,5060.0
2.0,18483.0,17681.0,27801.0,28980.0,29799.0,31083.0,28403.0,5667.0,5538.0,5069.0
2.0,18479.0,17668.0,29839.0,31272.0,31110.0,32423.0,29155.0,5786.0,5653.0,5051.0
2.0,18476.0,17662.0,30936.0,32252.0,31917.0,33088.0,29447.0,5852.0,5721.0,5073.0
2.0,18507.0,17800.0,32229.0,33863.0,33897.0,35182.0,31746.0,5923.0,5721.0,5081.0
2.0,18489.0,17784.0,31365.0,32946.0,33495.0,34572.0,31258.0,5917.0,5724.0,5076.0
2.0,18474.0,17772.0,31653.0,33354.0,33397.0,34705.0,31160.0,5864.0,5691.0,5083.0
2.0,18513.0,17770.0,31179.0,32623.0,32611.0,33828.0,30653.0,5860.0,5700.0,5059.0
2.0,18513.0,17763.0,31690.0,33239.0,33015.0,34220.0,30953.0,5932.0,5760.0,5057.0
2.0,18515.0,17757.0,31938.0,33564.0,33471.0,34674.0,30975.0,5975.0,5803.0,5085.0
2.0,18511.0,17756.0,31218.0,32649.0,32853.0,34012.0,30505.0,5946.0,5778.0,5062.0
2.0,18506.0,17760.0,31674.0,33242.0,33053.0,34290.0,30776.0,5944.0,5772.0,5054.0
2.0,18500.0,17762.0,31638.0,33234.0,33250.0,34375.0,30664.0,5957.0,5791.0,5068.0
2.0,18494.0,17751.0,31449.0,32931.0,33131.0,34267.0,30583.0,5919.0,5761.0,5056.0
2.0,18489.0,17728.0,31435.0,32999.0,33269.0,34471.0,30923.0,5881.0,5727.0,5079.0
2.0,18484.0,17701.0,31182.0,32648.0,32507.0,33742.0,30281.0,5848.0,5684.0,5057.0
2.0,18480.0,17678.0,28779.0,29908.0,30837.0,31632.0,28887.0,5792.0,5638.0,5051.0
2.0,18475.0,17659.0,30797.0,32360.0,31666.0,32730.0,29329.0,5857.0,5699.0,5060.0
2.0,18471.0,17646.0,30594.0,32045.0,32133.0,33164.0,29230.0,5867.0,5743.0,5074.0
2.0,18503.0,17789.0,31686.0,33223.0,33660.0,34796.0,31171.0,5923.0,5751.0,5063.0
2.0,18489.0,17778.0,31230.0,32579.0,32721.0,33912.0,30813.0,5928.0,5745.0,5077.0
2.0,18479.0,17771.0,31237.0,32677.0,32642.0,33917.0,30590.0,5868.0,5702.0,5076.0
2.0,18531.0,17766.0,30215.0,31886.0,31500.0,32553.0,29440.0,5826.0,5663.0,5060.0
2.0,18533.0,17760.0,29426.0,30918.0,31528.0,32466.0,29862.0,5850.0,5678.0,5053.0
2.0,18534.0,17754.0,30801.0,32287.0,32329.0,33263.0,30042.0,5928.0,5752.0,5069.0
2.0,18525.0,17751.0,31266.0,32881.0,32956.0,34015.0,30407.0,5919.0,5754.0,5070.0
2.0,18517.0,17750.0,31541.0,33145.0,33127.0,34264.0,30570.0,5915.0,5764.0,5063.0
2.0,18509.0,17749.0,30913.0,32417.0,32360.0,33633.0,30085.0,5937.0,5769.0,5057.0
2.0,18501.0,17740.0,31568.0,33019.0,33280.0,34498.0,30630.0,5951.0,5782.0,5058.0
2.0,18494.0,17721.0,31400.0,32949.0,32904.0,34021.0,30336.0,5931.0,5765.0,5058.0
2.0,18487.0,17698.0,31535.0,33056.0,32873.0,33968.0,30104.0,5905.0,5746.0,5063.0
2.0,18481.0,17677.0,30373.0,31656.0,31976.0,32977.0,29574.0,5860.0,5722.0,5072.0
